uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
0,39.8149,-105.1623,"219,671.50","12,181.69",Healthcare,Ethernet,Private Data Center,Not on Zayo Network,null,null,14401 W 65th Way Arvada CO 80004
1,39.661,-104.85,"32,551.90","8,523.37",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
2,39.661,-104.85,"32,551.90","28,517.10",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
3,39.661,-104.85,"32,551.90","39,122.16",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
4,39.661,-104.85,"32,551.90","19,878.47",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
5,39.661,-104.85,"32,551.90","34,081.35",Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
6,39.661,-104.85,"32,551.90","34,081.35",Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
7,39.661,-104.85,"32,551.90","34,081.35",Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
8,39.661,-104.85,"32,551.90","25,605.28",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
9,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
10,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
11,39.661,-104.85,"32,551.90","98,119.56",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
12,39.7451,-104.8377,"96,374.80","25,449.73",Professional Services,Ethernet,College/University,On Zayo Network,null,null,13001 E 17th Pl Aurora CO 80045
13,39.7451,-104.8377,"96,374.80","34,366.39",Professional Services,Ethernet,College/University,On Zayo Network,null,null,13001 E 17th Pl Aurora CO 80045
14,39.661,-104.85,"32,551.90","324,935.73",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
15,39.661,-104.85,"32,551.90","28,712.08",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
16,39.661,-104.85,"32,551.90",0,Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
17,39.661,-104.85,"32,551.90",0,Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
18,39.661,-104.85,"32,551.90",0,Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
19,39.661,-104.85,"32,551.90","404,134.99",Other Industry,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
20,39.661,-104.85,"32,551.90","21,484.55",null,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
21,39.7163,-104.7861,"13,392.25","195,017.35",Research & Education,IP Services,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
22,39.661,-104.85,"32,551.90","31,487.97",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
23,39.661,-104.85,"32,551.90","31,727.08",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
24,39.7628,-104.7621,"35,775.10","14,934.69",Other Industry,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
25,39.7628,-104.7621,"35,775.10","12,838.83",Other Industry,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
26,39.7628,-104.7621,"35,775.10","9,323.86",Other Industry,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
27,39.7628,-104.7621,"35,775.10","59,533.10",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
28,39.661,-104.85,"32,551.90","13,698.69",Healthcare,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
29,39.661,-104.85,"32,551.90","64,715.96",Healthcare,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
30,39.661,-104.85,"32,551.90","17,167.97",Energy & Manufacturing,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
31,39.7115,-104.7732,"96,504.40","11,517.58",Telecommunications,Wavelengths - Metro,Local/State Government,Not on Zayo Network,null,null,84 N Aspen St Aurora CO 80011
32,39.7115,-104.7732,"96,504.40","11,776.31",Telecommunications,Wavelengths - Metro,Local/State Government,Not on Zayo Network,null,null,84 N Aspen St Aurora CO 80011
33,39.7212,-104.8231,"39,877.00","24,738.10",Research & Education,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,350 N Blackhawk St Aurora CO 80011
34,39.7212,-104.8231,"39,877.00","24,738.10",Research & Education,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,350 N Blackhawk St Aurora CO 80011
35,39.7212,-104.8231,"39,877.00","24,738.10",Research & Education,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,350 N Blackhawk St Aurora CO 80011
36,39.661,-104.85,"32,551.90","10,049.76",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
37,39.661,-104.85,"32,551.90","12,231.57",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
38,39.661,-104.85,"32,551.90","109,893.54",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
39,39.661,-104.85,"32,551.90","50,555.17",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
40,39.661,-104.85,"32,551.90","10,049.76",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
41,39.661,-104.85,"32,551.90","10,049.76",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
42,39.661,-104.85,"32,551.90","20,672.13",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
43,39.7423,-104.8355,"64,701.40","34,403.20",Telecommunications,IP Services,Hospital,Not on Zayo Network,null,null,13123 E 16th Ave Aurora CO 80045
44,39.7423,-104.8355,"64,701.40","11,989.51",Telecommunications,Ethernet,Hospital,Not on Zayo Network,null,null,13123 E 16th Ave Aurora CO 80045
45,39.661,-104.85,"32,551.90","77,761.45",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
46,39.661,-104.85,"32,551.90","56,162.97",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
47,39.661,-104.85,"32,551.90","58,490.73",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
48,39.661,-104.85,"32,551.90","25,787.06",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
49,39.661,-104.85,"32,551.90","25,787.06",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
50,39.661,-104.85,"32,551.90","14,534.41",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
51,39.661,-104.85,"32,551.90","56,162.97",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
52,39.661,-104.85,"32,551.90","16,477.66",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
53,39.661,-104.85,"32,551.90","33,643.31",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
54,39.661,-104.85,"32,551.90","299,882.62",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
55,39.661,-104.85,"32,551.90","59,892.23",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
56,39.7628,-104.7621,"35,775.10","189,884.86",Professional Services,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
57,39.661,-104.85,"32,551.90","40,183.37",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
58,39.661,-104.85,"32,551.90","235,087.81",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
59,39.661,-104.85,"32,551.90","28,820.44",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
60,39.661,-104.85,"32,551.90","183,722.78",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
61,39.661,-104.85,"32,551.90","46,949.54",null,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
62,39.661,-104.85,"32,551.90","12,153.35",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
63,39.661,-104.85,"32,551.90","13,666.30",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
64,39.661,-104.85,"32,551.90","29,941.43",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
65,39.661,-104.85,"32,551.90","46,949.54",null,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
66,39.661,-104.85,"32,551.90","55,350.30",null,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
67,39.6586,-104.84,"48,200.20","85,786.87",Telecommunications,IP Services,Hotel & Inn,On Zayo Network,null,null,3155 S Vaughn Way Aurora CO 80014
68,39.7477,-104.8076,"31,147.45","30,976.01",Professional Services,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2022 Helena St Aurora CO 80011
69,39.7628,-104.7621,"35,775.10","16,641.02",IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
70,39.7628,-104.7621,"35,775.10",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
71,39.7628,-104.7621,"35,775.10",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
72,39.7628,-104.7621,"35,775.10","15,798.39",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
73,39.7176,-104.7699,"100,569.10",0,Telecommunications,Wavelengths - Long Haul,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
74,39.7176,-104.7699,"100,569.10",0,Telecommunications,Wavelengths - Long Haul,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
75,39.661,-104.85,"32,551.90","19,365.63",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
76,39.661,-104.85,"32,551.90","19,227.95",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
77,39.7488,-104.7732,"21,355.00","14,270.02",Telecommunications,Ethernet,Mobile Service Center,On Zayo Network,null,null,18400 E 22nd Ave Aurora CO 80011
78,39.7628,-104.7621,"35,775.10","29,458.75",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
79,39.7214,-104.8016,"56,688.10",0,Telecommunications,Wavelengths - Long Haul,Mobile Service Center,On Zayo Network,null,null,16091 E Lockheed Dr Aurora CO 80011
80,39.661,-104.85,"32,551.90",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
81,39.661,-104.85,"32,551.90",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
82,39.661,-104.85,"32,551.90","175,799.93",IT Infrastructure,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
83,39.661,-104.85,"32,551.90","299,360.07",IT Infrastructure,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
84,39.661,-104.85,"32,551.90","43,305.74",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
85,39.661,-104.85,"32,551.90","15,180.75",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
86,39.7451,-104.8377,"96,374.80","19,353.03",Telecommunications,IP Services,College/University,On Zayo Network,null,null,13001 E 17th Pl Aurora CO 80045
87,39.7163,-104.7861,"13,392.25","249,935.87",Telecommunications,IP Services,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
88,39.7163,-104.7861,"13,392.25","129,054.17",Telecommunications,IP Services,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
89,39.7163,-104.7861,"13,392.25","95,380.37",Telecommunications,IP Services,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
90,39.7163,-104.7861,"13,392.25","48,950.22",Telecommunications,IP Services,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
91,39.661,-104.85,"32,551.90","279,341.15",null,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
92,39.6675,-104.8474,"13,949.35","80,669.43",Telecommunications,Dark Fiber - Metro,Splice Point,On Zayo Network,null,null,E Yale Ave & S Peoria St Aurora CO 80014
93,39.6675,-104.8474,"13,949.35","80,669.43",Telecommunications,Dark Fiber - Metro,Splice Point,On Zayo Network,null,null,E Yale Ave & S Peoria St Aurora CO 80014
94,39.661,-104.85,"32,551.90","248,853.19",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
95,39.661,-104.85,"32,551.90","248,853.19",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
96,39.661,-104.85,"32,551.90","119,839.29",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
97,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
98,39.661,-104.85,"32,551.90","119,839.29",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
99,39.661,-104.85,"32,551.90","80,669.43",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
100,39.661,-104.85,"32,551.90","80,669.43",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
101,39.661,-104.85,"32,551.90","16,446.85",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
102,39.661,-104.85,"32,551.90","16,446.85",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
103,39.676,-104.8265,"40,421.50","56,465.19",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,14001 E Iliff Ave Aurora CO 80014
104,39.676,-104.8265,"40,421.50","62,373.97",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,14001 E Iliff Ave Aurora CO 80014
105,39.661,-104.85,"32,551.90","33,392.06",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
106,39.661,-104.85,"32,551.90","33,392.06",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
107,39.661,-104.85,"32,551.90","38,046.51",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
108,39.661,-104.85,"32,551.90","19,772.59",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
109,39.661,-104.85,"32,551.90","19,530.74",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
110,39.661,-104.85,"32,551.90","14,975.76",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
111,39.661,-104.85,"32,551.90","174,313.16",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
112,39.661,-104.85,"32,551.90","23,067.02",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
113,39.661,-104.85,"32,551.90","48,335.79",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
114,39.661,-104.85,"32,551.90","25,479.80",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
115,39.661,-104.85,"32,551.90","15,087.76",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
116,39.661,-104.85,"32,551.90","190,453.51",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
117,39.661,-104.85,"32,551.90","54,448.28",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
118,39.661,-104.85,"32,551.90","17,897.85",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
119,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
120,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
121,39.7451,-104.8377,"96,374.80","23,581.15",Telecommunications,Wavelengths - Metro,College/University,On Zayo Network,null,null,13001 E 17th Pl Aurora CO 80045
122,39.7451,-104.8377,"96,374.80","17,976.46",Telecommunications,Wavelengths - Metro,College/University,On Zayo Network,null,null,13001 E 17th Pl Aurora CO 80045
123,39.661,-104.85,"32,551.90",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
124,39.7628,-104.7621,"35,775.10","8,503.58",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
125,39.7628,-104.7621,"35,775.10","16,160.38",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
126,39.7628,-104.7621,"35,775.10","24,670.46",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
127,39.7628,-104.7621,"35,775.10","37,795.97",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
128,39.7628,-104.7621,"35,775.10","37,795.97",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
129,39.661,-104.85,"32,551.90","80,560.87",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
130,39.661,-104.85,"32,551.90","64,636.98",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
131,39.6889,-104.8304,"27,357.55","12,261.15",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1550 S Potomac St Aurora CO 80012
132,39.7628,-104.7621,"35,775.10","9,639.38",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
133,39.7628,-104.7621,"35,775.10","9,617.28",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
134,39.7628,-104.7621,"35,775.10","8,769.87",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
135,39.7628,-104.7621,"35,775.10","7,860.92",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3431 N Windsor Dr Aurora CO 80011
136,39.661,-104.85,"32,551.90","24,772.51",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
137,39.661,-104.85,"32,551.90","22,976.52",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
138,39.661,-104.85,"32,551.90","16,952.00",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
139,39.661,-104.85,"32,551.90","12,835.36",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
140,39.661,-104.85,"32,551.90","12,559.24",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
141,39.661,-104.85,"32,551.90","11,015.82",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
142,39.661,-104.85,"32,551.90","10,428.45",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
143,39.661,-104.85,"32,551.90","10,363.49",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
144,39.661,-104.85,"32,551.90","10,363.49",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
145,39.661,-104.85,"32,551.90","10,363.49",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
146,39.7176,-104.7699,"100,569.10",0,Government,Wavelengths - Long Haul,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
147,39.6807,-104.8231,"63,437.80","45,257.71",Government,Ethernet,Neutral Data Center,Not on Zayo Network,null,null,14200 E Jewell Ave Aurora CO 80012
148,39.7176,-104.7699,"100,569.10","93,427.87",Government,Dark Fiber - Metro,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
149,39.6737,-104.8484,"17,465.65","24,432.06",Government,Ethernet,ILEC Central Office,On Zayo Network,null,null,12000 E Iliff Ave Aurora CO 80014
150,39.7115,-104.7732,"96,504.40",0,Government,Wavelengths - Long Haul,Local/State Government,Not on Zayo Network,null,null,84 N Aspen St Aurora CO 80011
151,39.7115,-104.7732,"96,504.40",0,Government,Wavelengths - Long Haul,Local/State Government,Not on Zayo Network,null,null,84 N Aspen St Aurora CO 80011
152,39.661,-104.85,"32,551.90","53,400.32",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
153,39.661,-104.85,"32,551.90","66,194.81",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
154,39.661,-104.85,"32,551.90","81,754.11",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
155,39.661,-104.85,"32,551.90","75,118.06",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
156,39.661,-104.85,"32,551.90","26,707.93",IT Infrastructure,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
157,39.661,-104.85,"32,551.90","27,381.07",IT Infrastructure,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
158,39.661,-104.85,"32,551.90","28,712.08",IT Infrastructure,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
159,39.661,-104.85,"32,551.90","29,077.79",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
160,39.661,-104.85,"32,551.90","20,807.67",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
161,39.7163,-104.7861,"13,392.25","64,000.91",Telecommunications,Ethernet,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
162,39.7163,-104.7861,"13,392.25","47,645.10",Telecommunications,Ethernet,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
163,39.7163,-104.7861,"13,392.25","32,562.69",Telecommunications,Ethernet,Local/State Government,On Zayo Network,null,null,82 Airport Blvd Aurora CO 80011
164,39.7628,-104.7899,"22,702.75","16,198.63",Telecommunications,IP Services,Hotel & Inn,Not on Zayo Network,null,null,16921 E 32nd Ave Aurora CO 80011
165,39.7628,-104.7899,"22,702.75","28,904.78",Telecommunications,IP Services,Hotel & Inn,Not on Zayo Network,null,null,16921 E 32nd Ave Aurora CO 80011
166,39.7176,-104.7699,"100,569.10",0,Telecommunications,Wavelengths - Long Haul,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
167,39.7252,-104.7732,"20,298.40",0,Telecommunications,Wavelengths - Long Haul,Office - Multi Tenant,Not on Zayo Network,null,null,18500 E 6th Ave Aurora CO 80011
168,39.7176,-104.7699,"100,569.10",0,Telecommunications,Wavelengths - Long Haul,Federal Government,Not on Zayo Network,null,null,18201 E Devils Thumb Ave Aurora CO 80011
169,39.7311,-104.8273,"33,186.40","20,300.80",Healthcare,IP Services,Hospital,Not on Zayo Network,null,null,900 Potomac St Aurora CO 80011
170,39.7311,-104.8273,"33,186.40","20,300.80",Healthcare,IP Services,Hospital,Not on Zayo Network,null,null,900 Potomac St Aurora CO 80011
171,39.7311,-104.8273,"33,186.40","38,399.94",Healthcare,IP Services,Hospital,Not on Zayo Network,null,null,900 Potomac St Aurora CO 80011
172,39.7311,-104.8273,"33,186.40","38,399.94",Healthcare,IP Services,Hospital,Not on Zayo Network,null,null,900 Potomac St Aurora CO 80011
173,39.661,-104.85,"32,551.90","67,855.71",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11900 E Cornell Ave Aurora CO 80014
