uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
0,32.9547,-96.8236,"37,143.60","88,353.19",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,5080 Spectrum Dr Addison TX 75001
1,32.9426,-96.8395,"80,650.00","58,338.83",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,14131 Midway Rd Addison TX 75001
2,32.9788,-96.8286,"21,010.80","88,353.19",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,16633 Dallas Pkwy Addison TX 75001
3,32.9547,-96.8236,"37,143.60","16,811.19",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,5080 Spectrum Dr Addison TX 75001
4,32.9799,-96.835,"43,123.00","43,005.56",Media & Content,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,4505 Excel Pkwy Addison TX 75001
5,32.9829,-96.8355,"20,350.80","12,401.39",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,4200 Sojourn Dr Addison TX 75001
6,32.9582,-96.8268,"51,102.00","60,430.04",Telecommunications,IP Services,Hotel & Inn,Not on Zayo Network,null,null,4960 Arapaho Rd Addison TX 75001
7,32.9725,-96.8223,"20,466.00","34,021.99",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
8,32.9426,-96.8395,"80,650.00","57,943.51",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,14131 Midway Rd Addison TX 75001
9,32.9725,-96.8223,"20,466.00","70,015.57",Other Industry,IP Services,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
10,32.957,-96.8402,"26,112.00","69,632.65",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,4130 Lindbergh Dr Addison TX 75001
11,32.957,-96.8402,"26,112.00","69,632.65",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,4130 Lindbergh Dr Addison TX 75001
12,32.9725,-96.8223,"20,466.00","24,831.98",Media & Content,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
13,32.9725,-96.8223,"20,466.00","60,977.73",Media & Content,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
14,32.9426,-96.8395,"80,650.00","10,445.70",Professional Services,Wavelengths - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,14131 Midway Rd Addison TX 75001
15,32.9426,-96.8395,"80,650.00","10,157.50",Professional Services,Wavelengths - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,14131 Midway Rd Addison TX 75001
16,32.9725,-96.8223,"20,466.00","11,402.32",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
17,32.9725,-96.8223,"20,466.00","10,143.39",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
18,32.9725,-96.8223,"20,466.00","12,059.97",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
19,32.9725,-96.8223,"20,466.00","19,555.58",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
20,32.9725,-96.8223,"20,466.00","19,555.58",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
21,32.9665,-96.8292,"40,723.75","16,332.95",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,15920 Addison Rd Addison TX 75001
22,32.9665,-96.8292,"40,723.75","16,086.05",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,15920 Addison Rd Addison TX 75001
23,32.9725,-96.8223,"20,466.00","61,734.50",Telecommunications,Dark Fiber - Metro,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
24,32.9547,-96.8236,"37,143.60","58,922.09",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,5080 Spectrum Dr Addison TX 75001
25,32.9547,-96.8236,"37,143.60","57,591.07",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,5080 Spectrum Dr Addison TX 75001
26,32.9708,-96.8304,"12,000.00","6,224.89",Telecommunications,Wavelengths - Metro,Neutral Data Center,Not on Zayo Network,null,null,16251 Addison Rd Addison TX 75001
27,32.9725,-96.8223,"20,466.00","25,973.05",Telecommunications,Wavelengths - Metro,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
28,32.9769,-96.8262,"17,918.40","12,882.01",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
29,32.9769,-96.8262,"17,918.40","13,179.37",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
30,32.9769,-96.8262,"17,918.40","17,555.18",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
31,32.9769,-96.8262,"17,918.40","17,555.18",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
32,32.9769,-96.8262,"17,918.40","17,555.18",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
33,32.9725,-96.8223,"20,466.00","23,785.42",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,16251 Dallas Pkwy Addison TX 75001
34,32.9547,-96.8236,"37,143.60","21,416.79",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,5080 Spectrum Dr Addison TX 75001
35,32.9769,-96.8262,"17,918.40","38,301.21",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,16479 Dallas Pkwy Addison TX 75001
36,32.9583,-96.8251,"37,857.75","20,278.64",null,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,15301 Spectrum Dr Addison TX 75001
37,32.9583,-96.8251,"37,857.75","20,278.64",null,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,15301 Spectrum Dr Addison TX 75001
38,32.9476,-96.831,"68,535.00","28,405.07",null,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,14621 Inwood Rd Addison TX 75001
39,33.0949,-96.6833,"590,589.25","16,745.66",Telecommunications,Ethernet,Neutral Data Center,Not on Zayo Network,null,null,900 Venture Dr Allen TX 75013
40,32.7361,-97.1064,"26,071.20","47,998.89",Manufacturing,IP Services,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
41,32.7361,-97.1064,"26,071.20","46,755.27",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
42,32.7361,-97.1064,"26,071.20","28,939.72",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
43,32.7361,-97.1064,"26,071.20","84,822.36",Manufacturing,IP Services,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
44,32.7361,-97.1064,"26,071.20","19,878.24",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
45,32.7361,-97.1064,"26,071.20","12,594.48",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
46,32.7361,-97.1064,"26,071.20","83,968.81",Manufacturing,Dark Fiber - Metro,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
47,32.7361,-97.1064,"26,071.20","10,505.22",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
48,32.7361,-97.1064,"26,071.20","12,507.61",Manufacturing,Ethernet,Office - Multi Tenant,Build in Progress,null,null,101 E Abram St Arlington TX 76010
49,32.7475,-97.0409,"38,507.25","29,324.84",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,501 Duncan Perry Rd Arlington TX 76011
50,32.7475,-97.0409,"38,507.25","18,656.18",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,501 Duncan Perry Rd Arlington TX 76011
51,32.7475,-97.0409,"38,507.25","18,656.26",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,501 Duncan Perry Rd Arlington TX 76011
52,32.7283,-97.1047,"12,000.00","32,821.28",Media & Content,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,E Mitchell St & S Mesquite St Arlington TX 76010
53,32.7283,-97.1047,"12,000.00","31,026.88",Media & Content,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,E Mitchell St & S Mesquite St Arlington TX 76010
54,32.7283,-97.1047,"12,000.00","47,824.44",Media & Content,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,E Mitchell St & S Mesquite St Arlington TX 76010
55,32.7283,-97.1047,"12,000.00","53,281.66",Media & Content,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,E Mitchell St & S Mesquite St Arlington TX 76010
56,32.7475,-97.0451,"23,804.40","12,491.77",Telecommunications,Ethernet,Retail - Single Tenant,Not on Zayo Network,null,null,514 N Great Southwest Pkwy Arlington TX 76011
57,32.7475,-97.0451,"23,804.40","12,170.56",Telecommunications,Ethernet,Retail - Single Tenant,Not on Zayo Network,null,null,514 N Great Southwest Pkwy Arlington TX 76011
58,32.7334,-97.1135,"41,341.25","38,362.59",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,500 Uta Blvd Arlington TX 76010
59,32.7497,-97.0664,"73,935.25","33,669.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2401 E Randol Mill Rd Arlington TX 76011
60,32.7497,-97.0664,"73,935.25","33,669.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2401 E Randol Mill Rd Arlington TX 76011
61,32.7081,-97.0862,"152,593.00","66,051.57",Telecommunications,Ethernet,Cell Site,Not on Zayo Network,null,null,1600 E Pioneer Pkwy Arlington TX 76010
62,32.7081,-97.0862,"152,593.00","66,051.57",Telecommunications,Ethernet,Cell Site,Not on Zayo Network,null,null,1600 E Pioneer Pkwy Arlington TX 76010
63,32.7497,-97.0664,"73,935.25","34,431.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2401 E Randol Mill Rd Arlington TX 76011
64,32.7497,-97.0664,"73,935.25","34,431.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2401 E Randol Mill Rd Arlington TX 76011
65,32.7572,-97.0446,"32,215.20","9,289.26",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,900 N Great Southwest Pkwy Arlington TX 76011
66,32.7425,-97.0839,"12,937.20","69,640.40",Telecommunications,Dark Fiber - Metro,Splice Point,On Zayo Network,null,null,Stadium Dr & E Sanford St Arlington TX 76011
67,32.6763,-97.082,"34,288.50","30,420.49",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2200 E Interstate 20 Hwy Arlington TX 76018
68,32.6763,-97.082,"34,288.50","30,420.49",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2200 E Interstate 20 Hwy Arlington TX 76018
69,32.7145,-97.1707,"12,000.00","45,250.90",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,4025 Woodland Park Blvd Arlington TX 76013
70,32.748,-97.0925,"47,757.75","33,793.91",Telecommunications,IP Services,Stadium/Arena,On Zayo Network,null,null,1 AT&T Way Arlington TX 76011
71,32.8426,-97.1143,"12,000.00","42,972.80",Other Industry,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2208 Highway 121 Bedford TX 76021
72,32.5835,-97.318,"12,000.00","48,386.16",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,12001 South Fwy Burleson TX 76028
73,32.9921,-96.9304,"27,768.50","19,818.16",Government,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
74,32.9921,-96.9304,"27,768.50","14,482.59",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
75,32.9921,-96.9304,"27,768.50","67,649.89",Media & Content,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
76,32.9921,-96.9304,"27,768.50","58,314.90",Healthcare,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
77,32.9921,-96.9304,"27,768.50","60,330.51",Healthcare,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
78,32.9921,-96.9304,"27,768.50","23,530.97",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
79,32.9921,-96.9304,"27,768.50","37,871.48",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
80,32.9921,-96.9304,"27,768.50","24,813.21",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
81,33.0209,-96.8456,"27,372.75","33,400.42",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,4120 International Pkwy Carrollton TX 75007
82,32.9921,-96.9304,"27,768.50","48,950.22",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
83,33.0216,-96.8446,"30,085.80","72,696.21",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
84,33.0216,-96.8446,"30,085.80","54,805.29",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
85,33.0216,-96.8446,"30,085.80","31,214.90",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
86,33.0209,-96.8456,"27,372.75","16,664.91",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,4120 International Pkwy Carrollton TX 75007
87,33.0216,-96.8446,"30,085.80","24,011.01",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
88,33.0216,-96.8446,"30,085.80","24,011.01",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
89,33.0216,-96.8446,"30,085.80","24,011.01",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
90,33.0216,-96.8446,"30,085.80","75,117.95",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
91,33.0216,-96.8446,"30,085.80","136,323.57",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
92,32.9921,-96.9304,"27,768.50","11,727.64",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
93,32.9921,-96.9304,"27,768.50","19,244.92",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
94,32.9921,-96.9304,"27,768.50","14,782.06",null,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
95,32.9921,-96.9304,"27,768.50","40,691.13",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
96,33.0216,-96.8446,"30,085.80","10,430.22",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
97,33.0216,-96.8446,"30,085.80","11,963.23",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
98,33.0216,-96.8446,"30,085.80","40,473.86",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
99,33.0216,-96.8446,"30,085.80","58,218.65",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
100,32.9921,-96.9304,"27,768.50","58,218.65",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
101,32.9921,-96.9304,"27,768.50","58,218.65",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
102,32.9921,-96.9304,"27,768.50","40,473.86",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
103,32.9921,-96.9304,"27,768.50","11,963.23",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
104,32.9921,-96.9304,"27,768.50","11,963.23",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
105,32.9921,-96.9304,"27,768.50","10,430.22",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
106,32.9921,-96.9304,"27,768.50","18,147.74",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
107,32.9921,-96.9304,"27,768.50","18,863.56",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
108,32.9921,-96.9304,"27,768.50","297,062.65",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
109,32.9921,-96.9304,"27,768.50","28,469.12",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
110,32.9921,-96.9304,"27,768.50","31,727.08",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
111,32.9921,-96.9304,"27,768.50","21,548.62",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
112,32.9921,-96.9304,"27,768.50",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
113,32.9921,-96.9304,"27,768.50","35,946.09",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
114,32.9921,-96.9304,"27,768.50","45,371.30",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
115,32.9921,-96.9304,"27,768.50","51,165.23",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
116,32.9921,-96.9304,"27,768.50","18,219.31",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
117,32.9921,-96.9304,"27,768.50","49,363.45",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
118,32.9921,-96.9304,"27,768.50","11,963.23",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
119,32.9921,-96.9304,"27,768.50","109,229.55",Professional Services,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
120,32.9921,-96.9304,"27,768.50","23,350.50",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
121,32.9921,-96.9304,"27,768.50","14,258.89",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
122,32.9921,-96.9304,"27,768.50","14,258.89",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
123,32.9921,-96.9304,"27,768.50","32,284.81",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
124,32.9921,-96.9304,"27,768.50","20,715.34",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
125,32.9921,-96.9304,"27,768.50","39,122.16",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
126,32.9921,-96.9304,"27,768.50","24,302.88",Media & Content,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
127,33.0216,-96.8446,"30,085.80","60,081.29",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
128,32.9921,-96.9304,"27,768.50","57,127.04",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
129,32.9921,-96.9304,"27,768.50","64,138.35",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
130,32.9921,-96.9304,"27,768.50","23,743.07",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
131,32.9921,-96.9304,"27,768.50","23,656.38",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
132,32.9921,-96.9304,"27,768.50","19,564.77",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
133,32.9921,-96.9304,"27,768.50","19,564.77",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
134,32.9921,-96.9304,"27,768.50","20,800.05",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
135,33.0216,-96.8446,"30,085.80","67,649.89",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
136,33.0216,-96.8446,"30,085.80","67,649.89",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
137,33.0216,-96.8446,"30,085.80","20,235.69",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
138,33.0216,-96.8446,"30,085.80","54,120.42",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
139,32.9921,-96.9304,"27,768.50","56,996.51",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
140,32.9921,-96.9304,"27,768.50","14,286.21",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
141,32.9921,-96.9304,"27,768.50","17,922.30",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
142,32.9921,-96.9304,"27,768.50",0,Professional Services,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
143,32.9921,-96.9304,"27,768.50","33,741.41",Professional Services,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
144,32.9921,-96.9304,"27,768.50","17,976.71",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
145,32.9921,-96.9304,"27,768.50","39,595.37",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
146,32.9921,-96.9304,"27,768.50","11,636.62",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
147,32.9921,-96.9304,"27,768.50","17,976.71",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
148,32.9802,-96.8547,"27,058.80",0,Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,2440 Marsh Ln Carrollton TX 75006
149,32.9802,-96.8547,"27,058.80","52,472.18",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,2440 Marsh Ln Carrollton TX 75006
150,32.9802,-96.8547,"27,058.80","38,011.96",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,2440 Marsh Ln Carrollton TX 75006
151,32.9802,-96.8547,"27,058.80","33,171.46",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,2440 Marsh Ln Carrollton TX 75006
152,32.9921,-96.9304,"27,768.50","31,770.42",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
153,32.9921,-96.9304,"27,768.50","31,770.42",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
154,32.9921,-96.9304,"27,768.50","31,857.11",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
155,32.9921,-96.9304,"27,768.50","31,857.11",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
156,32.9921,-96.9304,"27,768.50","20,005.75",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
157,32.9921,-96.9304,"27,768.50","89,983.00",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
158,32.9921,-96.9304,"27,768.50",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
159,33.0216,-96.8446,"30,085.80",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,4025 Midway Rd Carrollton TX 75007
160,32.9802,-96.8547,"27,058.80",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,2440 Marsh Ln Carrollton TX 75006
161,32.9921,-96.9304,"27,768.50","25,916.58",null,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
162,32.9921,-96.9304,"27,768.50","39,595.37",null,IP Services,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
163,32.9921,-96.9304,"27,768.50","22,256.56",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
164,32.9921,-96.9304,"27,768.50","63,292.34",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
165,32.9921,-96.9304,"27,768.50","87,753.47",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
166,32.9921,-96.9304,"27,768.50","24,126.98",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
167,32.9921,-96.9304,"27,768.50","24,124.94",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1649 W Frankford Rd Carrollton TX 75007
